name,geometry_wkt
MDS_color_3314-131.laz,"POLYGON ((329868.13 7394948.54, 330410.56 7394948.54, 330410.56 7395535.47, 329868.13 7395535.47, 329868.13 7394948.54))"
MDS_color_3314-132.laz,"POLYGON ((330399.89 7394954.72, 330942.3 7394954.72, 330942.3 7395541.62, 330399.89 7395541.62, 330399.89 7394954.72))"
MDS_color_3314-133.laz,"POLYGON ((329874.84 7394371.78, 330417.25 7394371.78, 330417.25 7394958.71, 329874.84 7394958.71, 329874.84 7394371.78))"
MDS_color_3314-134.laz,"POLYGON ((330406.57 7394377.95, 330948.96 7394377.95, 330948.96 7394964.86, 330406.57 7394964.86, 330406.57 7394377.95))"
MDS_color_3314-141.laz,"POLYGON ((327754.67 7393770.12, 328297.15 7393770.12, 328297.15 7394357.13, 327754.67 7394357.13, 327754.67 7393770.12))"
MDS_color_3314-142.laz,"POLYGON ((328286.39 7393776.37, 328828.85 7393776.37, 328828.85 7394363.36, 328286.39 7394363.36, 328286.39 7393776.37))"
MDS_color_3314-143.laz,"POLYGON ((327761.46 7393193.35, 328303.92 7393193.35, 328303.92 7393780.36, 327761.46 7393780.36, 327761.46 7393193.35))"
MDS_color_3314-144.laz,"POLYGON ((328293.16 7393199.6, 328835.6 7393199.6, 328835.6 7393786.59, 328293.16 7393786.59, 328293.16 7393199.6))"
MDS_color_3314-151.laz,"POLYGON ((328818.11 7393782.6, 329360.54 7393782.6, 329360.54 7394369.57, 328818.11 7394369.57, 328818.11 7393782.6))"
MDS_color_3314-152.laz,"POLYGON ((329349.83 7393788.81, 329892.24 7393788.81, 329892.24 7394375.77, 329349.83 7394375.77, 329349.83 7393788.81))"
MDS_color_3314-153.laz,"POLYGON ((328824.86 7393205.83, 329367.27 7393205.83, 329367.27 7393792.8, 328824.86 7393792.8, 328824.86 7393205.83))"
MDS_color_3314-154.laz,"POLYGON ((329356.55 7393212.04, 329898.95 7393212.04, 329898.95 7393799, 329356.55 7393799, 329356.55 7393212.04))"
MDS_color_3314-161.laz,"POLYGON ((329881.54 7393795.01, 330423.93 7393795.01, 330423.93 7394381.94, 329881.54 7394381.94, 329881.54 7393795.01))"
MDS_color_3314-162.laz,"POLYGON ((330413.26 7393801.18, 330955.63 7393801.18, 330955.63 7394388.09, 330413.26 7394388.09, 330413.26 7393801.18))"
MDS_color_3314-163.laz,"POLYGON ((329888.25 7393218.24, 330430.62 7393218.24, 330430.62 7393805.17, 329888.25 7393805.17, 329888.25 7393218.24))"
MDS_color_3314-164.laz,"POLYGON ((330419.94 7393224.41, 330962.3 7393224.41, 330962.3 7393811.32, 330419.94 7393811.32, 330419.94 7393224.41))"
MDS_color_3314-211.laz,"POLYGON ((330931.65 7394960.87, 331474.04 7394960.87, 331474.04 7395547.75, 330931.65 7395547.75, 330931.65 7394960.87))"
MDS_color_3314-212.laz,"POLYGON ((331463.41 7394967, 332005.77 7394967, 332005.77 7395553.87, 331463.41 7395553.87, 331463.41 7394967))"
MDS_color_3314-213.laz,"POLYGON ((330938.31 7394384.1, 331480.68 7394384.1, 331480.68 7394970.99, 330938.31 7394970.99, 330938.31 7394384.1))"
MDS_color_3314-214.laz,"POLYGON ((331470.05 7394390.23, 332012.39 7394390.23, 332012.39 7394977.1, 331470.05 7394977.1, 331470.05 7394390.23))"
MDS_color_3314-221.laz,"POLYGON ((331995.16 7394973.11, 332537.5 7394973.11, 332537.5 7395559.96, 331995.16 7395559.96, 331995.16 7394973.11))"
MDS_color_3314-222.laz,"POLYGON ((332526.92 7394979.21, 333069.24 7394979.21, 333069.24 7395566.03, 332526.92 7395566.03, 332526.92 7394979.21))"
MDS_color_3314-223.laz,"POLYGON ((332001.78 7394396.35, 332544.1 7394396.35, 332544.1 7394983.2, 332001.78 7394983.2, 332001.78 7394396.35))"
MDS_color_3314-224.laz,"POLYGON ((332533.51 7394402.44, 333075.82 7394402.44, 333075.82 7394989.27, 332533.51 7394989.27, 332533.51 7394402.44))"
MDS_color_3314-231.laz,"POLYGON ((333058.67 7394985.28, 333600.97 7394985.28, 333600.97 7395572.09, 333058.67 7395572.09, 333058.67 7394985.28))"
MDS_color_3314-232.laz,"POLYGON ((333590.42 7394991.34, 334132.7 7394991.34, 334132.7 7395578.12, 333590.42 7395578.12, 333590.42 7394991.34))"
MDS_color_3314-233.laz,"POLYGON ((333065.25 7394408.52, 333607.53 7394408.52, 333607.53 7394995.33, 333065.25 7394995.33, 333065.25 7394408.52))"
MDS_color_3314-234.laz,"POLYGON ((333596.98 7394414.58, 334139.24 7394414.58, 334139.24 7395001.36, 333596.98 7395001.36, 333596.98 7394414.58))"
MDS_color_3314-241.laz,"POLYGON ((330944.97 7393807.33, 331487.32 7393807.33, 331487.32 7394394.22, 330944.97 7394394.22, 330944.97 7393807.33))"
MDS_color_3314-242.laz,"POLYGON ((331476.69 7393813.47, 332019.01 7393813.47, 332019.01 7394400.34, 331476.69 7394400.34, 331476.69 7393813.47))"
MDS_color_3314-243.laz,"POLYGON ((330951.64 7393230.57, 331493.97 7393230.57, 331493.97 7393817.46, 330951.64 7393817.46, 330951.64 7393230.57))"
MDS_color_3314-244.laz,"POLYGON ((331483.33 7393236.7, 332025.64 7393236.7, 332025.64 7393823.57, 331483.33 7393823.57, 331483.33 7393236.7))"
MDS_color_3314-251.laz,"POLYGON ((332008.4 7393819.58, 332550.71 7393819.58, 332550.71 7394406.43, 332008.4 7394406.43, 332008.4 7393819.58))"
MDS_color_3314-252.laz,"POLYGON ((332540.11 7393825.68, 333082.4 7393825.68, 333082.4 7394412.51, 332540.11 7394412.51, 332540.11 7393825.68))"
MDS_color_3314-253.laz,"POLYGON ((332015.02 7393242.82, 332557.31 7393242.82, 332557.31 7393829.67, 332015.02 7393829.67, 332015.02 7393242.82))"
MDS_color_3314-254.laz,"POLYGON ((332546.72 7393248.92, 333088.98 7393248.92, 333088.98 7393835.75, 332546.72 7393835.75, 332546.72 7393248.92))"
MDS_color_3314-261.laz,"POLYGON ((333071.83 7393831.76, 333614.09 7393831.76, 333614.09 7394418.57, 333071.83 7394418.57, 333071.83 7393831.76))"
MDS_color_3314-262.laz,"POLYGON ((333603.54 7393837.81, 334145.77 7393837.81, 334145.77 7394424.6, 333603.54 7394424.6, 333603.54 7393837.81))"
MDS_color_3314-263.laz,"POLYGON ((333078.41 7393254.99, 333620.65 7393254.99, 333620.65 7393841.8, 333078.41 7393841.8, 333078.41 7393254.99))"
MDS_color_3314-264.laz,"POLYGON ((333610.1 7393261.05, 334152.31 7393261.05, 334152.31 7393847.84, 333610.1 7393847.84, 333610.1 7393261.05))"
MDS_color_3314-311.laz,"POLYGON ((327768.25 7392616.57, 328310.69 7392616.57, 328310.69 7393203.59, 327768.25 7393203.59, 327768.25 7392616.57))"
MDS_color_3314-312.laz,"POLYGON ((328299.93 7392622.82, 328842.35 7392622.82, 328842.35 7393209.82, 328299.93 7393209.82, 328299.93 7392622.82))"
MDS_color_3314-313.laz,"POLYGON ((327775.04 7392039.8, 328317.47 7392039.8, 328317.47 7392626.81, 327775.04 7392626.81, 327775.04 7392039.8))"
MDS_color_3314-314.laz,"POLYGON ((328306.7 7392046.05, 328849.1 7392046.05, 328849.1 7392633.05, 328306.7 7392633.05, 328306.7 7392046.05))"
MDS_color_3314-321.laz,"POLYGON ((328831.61 7392629.06, 329374 7392629.06, 329374 7393216.03, 328831.61 7393216.03, 328831.61 7392629.06))"
MDS_color_3314-322.laz,"POLYGON ((329363.28 7392635.27, 329905.66 7392635.27, 329905.66 7393222.23, 329363.28 7393222.23, 329363.28 7392635.27))"
MDS_color_3314-323.laz,"POLYGON ((328838.36 7392052.29, 329380.73 7392052.29, 329380.73 7392639.26, 328838.36 7392639.26, 328838.36 7392052.29))"
MDS_color_3314-324.laz,"POLYGON ((329370.01 7392058.5, 329912.37 7392058.5, 329912.37 7392645.46, 329370.01 7392645.46, 329370.01 7392058.5))"
MDS_color_3314-331.laz,"POLYGON ((329894.96 7392641.47, 330437.31 7392641.47, 330437.31 7393228.4, 329894.96 7393228.4, 329894.96 7392641.47))"
MDS_color_3314-332.laz,"POLYGON ((330426.63 7392647.64, 330968.96 7392647.64, 330968.96 7393234.56, 330426.63 7393234.56, 330426.63 7392647.64))"
MDS_color_3314-333.laz,"POLYGON ((329901.67 7392064.7, 330444 7392064.7, 330444 7392651.63, 329901.67 7392651.63, 329901.67 7392064.7))"
MDS_color_3314-334.laz,"POLYGON ((330433.32 7392070.87, 330975.63 7392070.87, 330975.63 7392657.79, 330433.32 7392657.79, 330433.32 7392070.87))"
MDS_color_3314-341.laz,"POLYGON ((327781.84 7391463.02, 328324.24 7391463.02, 328324.24 7392050.04, 327781.84 7392050.04, 327781.84 7391463.02))"
MDS_color_3314-342.laz,"POLYGON ((328313.48 7391469.28, 328855.85 7391469.28, 328855.85 7392056.28, 328313.48 7392056.28, 328313.48 7391469.28))"
MDS_color_3314-343.laz,"POLYGON ((327788.64 7390886.25, 328331.02 7390886.25, 328331.02 7391473.27, 327788.64 7391473.27, 327788.64 7390886.25))"
MDS_color_3314-344.laz,"POLYGON ((328320.25 7390892.5, 328862.61 7390892.5, 328862.61 7391479.5, 328320.25 7391479.5, 328320.25 7390892.5))"
MDS_color_3314-351.laz,"POLYGON ((328845.11 7391475.51, 329387.47 7391475.51, 329387.47 7392062.49, 328845.11 7392062.49, 328845.11 7391475.51))"
MDS_color_3314-352.laz,"POLYGON ((329376.74 7391481.73, 329919.08 7391481.73, 329919.08 7392068.69, 329376.74 7392068.69, 329376.74 7391481.73))"
MDS_color_3314-353.laz,"POLYGON ((328851.86 7390898.74, 329394.2 7390898.74, 329394.2 7391485.72, 328851.86 7391485.72, 328851.86 7390898.74))"
MDS_color_3314-354.laz,"POLYGON ((329383.48 7390904.96, 329925.79 7390904.96, 329925.79 7391491.92, 329383.48 7391491.92, 329383.48 7390904.96))"
MDS_color_3314-361.laz,"POLYGON ((329908.38 7391487.93, 330450.69 7391487.93, 330450.69 7392074.86, 329908.38 7392074.86, 329908.38 7391487.93))"
MDS_color_3314-362.laz,"POLYGON ((330440.01 7391494.1, 330982.3 7391494.1, 330982.3 7392081.02, 330440.01 7392081.02, 330440.01 7391494.1))"
MDS_color_3314-363.laz,"POLYGON ((329915.09 7390911.16, 330457.38 7390911.16, 330457.38 7391498.09, 329915.09 7391498.09, 329915.09 7390911.16))"
MDS_color_3314-364.laz,"POLYGON ((330446.7 7390917.33, 330988.97 7390917.33, 330988.97 7391504.25, 330446.7 7391504.25, 330446.7 7390917.33))"
MDS_color_3314-411.laz,"POLYGON ((330958.31 7392653.8, 331500.61 7392653.8, 331500.61 7393240.69, 330958.31 7393240.69, 330958.31 7392653.8))"
MDS_color_3314-412.laz,"POLYGON ((331489.98 7392659.93, 332032.26 7392659.93, 332032.26 7393246.81, 331489.98 7393246.81, 331489.98 7392659.93))"
MDS_color_3314-413.laz,"POLYGON ((330964.97 7392077.03, 331507.26 7392077.03, 331507.26 7392663.93, 330964.97 7392663.93, 330964.97 7392077.03))"
MDS_color_3314-414.laz,"POLYGON ((331496.63 7392083.17, 332038.9 7392083.17, 332038.9 7392670.05, 331496.63 7392670.05, 331496.63 7392083.17))"
MDS_color_3314-421.laz,"POLYGON ((332021.65 7392666.05, 332563.91 7392666.05, 332563.91 7393252.91, 332021.65 7393252.91, 332021.65 7392666.05))"
MDS_color_3314-422.laz,"POLYGON ((332553.32 7392672.15, 333095.56 7392672.15, 333095.56 7393258.98, 332553.32 7393258.98, 332553.32 7392672.15))"
MDS_color_3314-423.laz,"POLYGON ((332028.28 7392089.29, 332570.52 7392089.29, 332570.52 7392676.15, 332028.28 7392676.15, 332028.28 7392089.29))"
MDS_color_3314-424.laz,"POLYGON ((332559.93 7392095.39, 333102.15 7392095.39, 333102.15 7392682.23, 332559.93 7392682.23, 332559.93 7392095.39))"
MDS_color_3314-431.laz,"POLYGON ((333084.99 7392678.23, 333627.21 7392678.23, 333627.21 7393265.04, 333084.99 7393265.04, 333084.99 7392678.23))"
MDS_color_3314-432.laz,"POLYGON ((333616.66 7392684.29, 334158.86 7392684.29, 334158.86 7393271.08, 333616.66 7393271.08, 333616.66 7392684.29))"
MDS_color_3314-433.laz,"POLYGON ((333091.58 7392101.47, 333633.78 7392101.47, 333633.78 7392688.28, 333091.58 7392688.28, 333091.58 7392101.47))"
MDS_color_3314-434.laz,"POLYGON ((333623.22 7392107.53, 334165.4 7392107.53, 334165.4 7392694.33, 333623.22 7392694.33, 333623.22 7392107.53))"
MDS_color_3314-441.laz,"POLYGON ((330971.64 7391500.26, 331513.91 7391500.26, 331513.91 7392087.16, 330971.64 7392087.16, 330971.64 7391500.26))"
MDS_color_3314-442.laz,"POLYGON ((331503.28 7391506.41, 332045.52 7391506.41, 332045.52 7392093.28, 331503.28 7392093.28, 331503.28 7391506.41))"
MDS_color_3314-443.laz,"POLYGON ((330978.31 7390923.49, 331520.56 7390923.49, 331520.56 7391510.39, 330978.31 7391510.39, 330978.31 7390923.49))"
MDS_color_3314-444.laz,"POLYGON ((331509.93 7390929.64, 332052.15 7390929.64, 332052.15 7391516.52, 331509.93 7391516.52, 331509.93 7390929.64))"
MDS_color_3314-451.laz,"POLYGON ((332034.91 7391512.53, 332577.13 7391512.53, 332577.13 7392099.38, 332034.91 7392099.38, 332034.91 7391512.53))"
MDS_color_3314-452.laz,"POLYGON ((332566.53 7391518.63, 333108.74 7391518.63, 333108.74 7392105.46, 332566.53 7392105.46, 332566.53 7391518.63))"
MDS_color_3314-453.laz,"POLYGON ((332041.53 7390935.76, 332583.74 7390935.76, 332583.74 7391522.62, 332041.53 7391522.62, 332041.53 7390935.76))"
MDS_color_3314-454.laz,"POLYGON ((332573.14 7390941.86, 333115.33 7390941.86, 333115.33 7391528.7, 332573.14 7391528.7, 332573.14 7390941.86))"
MDS_color_3314-461.laz,"POLYGON ((333098.16 7391524.71, 333640.34 7391524.71, 333640.34 7392111.52, 333098.16 7392111.52, 333098.16 7391524.71))"
MDS_color_3314-462.laz,"POLYGON ((333629.79 7391530.77, 334171.95 7391530.77, 334171.95 7392117.56, 333629.79 7392117.56, 333629.79 7391530.77))"
MDS_color_3314-463.laz,"POLYGON ((333104.75 7390947.94, 333646.91 7390947.94, 333646.91 7391534.76, 333104.75 7391534.76, 333104.75 7390947.94))"
MDS_color_3314-464.laz,"POLYGON ((333636.35 7390954, 334178.49 7390954, 334178.49 7391540.8, 333636.35 7391540.8, 333636.35 7390954))"
MDS_color_3315-111.laz,"POLYGON ((321416.23 7390232.88, 321958.85 7390232.88, 321958.85 7390820.14, 321416.23 7390820.14, 321416.23 7390232.88))"
MDS_color_3315-112.laz,"POLYGON ((321947.83 7390239.37, 322490.44 7390239.37, 322490.44 7390826.61, 321947.83 7390826.61, 321947.83 7390239.37))"
MDS_color_3315-113.laz,"POLYGON ((321423.28 7389656.09, 321965.88 7389656.09, 321965.88 7390243.36, 321423.28 7390243.36, 321423.28 7389656.09))"
MDS_color_3315-114.laz,"POLYGON ((321954.86 7389662.58, 322497.45 7389662.58, 322497.45 7390249.83, 321954.86 7390249.83, 321954.86 7389662.58))"
MDS_color_3315-121.laz,"POLYGON ((322479.44 7390245.84, 323022.02 7390245.84, 323022.02 7390833.06, 322479.44 7390833.06, 322479.44 7390245.84))"
MDS_color_3315-122.laz,"POLYGON ((323011.04 7390252.29, 323553.6 7390252.29, 323553.6 7390839.49, 323011.04 7390839.49, 323011.04 7390252.29))"
MDS_color_3315-123.laz,"POLYGON ((322486.45 7389669.05, 323029.01 7389669.05, 323029.01 7390256.28, 322486.45 7390256.28, 322486.45 7389669.05))"
MDS_color_3315-124.laz,"POLYGON ((323018.03 7389675.5, 323560.57 7389675.5, 323560.57 7390262.71, 323018.03 7390262.71, 323018.03 7389675.5))"
MDS_color_3315-131.laz,"POLYGON ((323542.64 7390258.72, 324085.18 7390258.72, 324085.18 7390845.9, 323542.64 7390845.9, 323542.64 7390258.72))"
MDS_color_3315-132.laz,"POLYGON ((324074.25 7390265.13, 324616.76 7390265.13, 324616.76 7390852.29, 324074.25 7390852.29, 324074.25 7390265.13))"
MDS_color_3315-133.laz,"POLYGON ((323549.61 7389681.93, 324092.13 7389681.93, 324092.13 7390269.12, 323549.61 7390269.12, 323549.61 7389681.93))"
MDS_color_3315-134.laz,"POLYGON ((324081.19 7389688.35, 324623.69 7389688.35, 324623.69 7390275.51, 324081.19 7390275.51, 324081.19 7389688.35))"
MDS_color_3315-141.laz,"POLYGON ((321430.33 7389079.3, 321972.92 7389079.3, 321972.92 7389666.57, 321430.33 7389666.57, 321430.33 7389079.3))"
MDS_color_3315-142.laz,"POLYGON ((321961.89 7389085.79, 322504.46 7389085.79, 322504.46 7389673.04, 321961.89 7389673.04, 321961.89 7389085.79))"
MDS_color_3315-143.laz,"POLYGON ((321437.38 7388502.51, 321979.95 7388502.51, 321979.95 7389089.78, 321437.38 7389089.78, 321437.38 7388502.51))"
MDS_color_3315-144.laz,"POLYGON ((321968.93 7388509, 322511.47 7388509, 322511.47 7389096.25, 321968.93 7389096.25, 321968.93 7388509))"
MDS_color_3315-151.laz,"POLYGON ((322493.46 7389092.26, 323036 7389092.26, 323036 7389679.49, 322493.46 7389679.49, 322493.46 7389092.26))"
MDS_color_3315-152.laz,"POLYGON ((323025.02 7389098.72, 323567.54 7389098.72, 323567.54 7389685.92, 323025.02 7389685.92, 323025.02 7389098.72))"
MDS_color_3315-153.laz,"POLYGON ((322500.47 7388515.48, 323042.99 7388515.48, 323042.99 7389102.7, 322500.47 7389102.7, 322500.47 7388515.48))"
MDS_color_3315-154.laz,"POLYGON ((323032.01 7388521.93, 323574.51 7388521.93, 323574.51 7389109.14, 323032.01 7389109.14, 323032.01 7388521.93))"
MDS_color_3315-161.laz,"POLYGON ((323556.58 7389105.15, 324099.08 7389105.15, 324099.08 7389692.34, 323556.58 7389692.34, 323556.58 7389105.15))"
MDS_color_3315-162.laz,"POLYGON ((324088.14 7389111.56, 324630.62 7389111.56, 324630.62 7389698.73, 324088.14 7389698.73, 324088.14 7389111.56))"
MDS_color_3315-163.laz,"POLYGON ((323563.55 7388528.36, 324106.03 7388528.36, 324106.03 7389115.55, 323563.55 7389115.55, 323563.55 7388528.36))"
MDS_color_3315-164.laz,"POLYGON ((324095.09 7388534.78, 324637.55 7388534.78, 324637.55 7389121.95, 324095.09 7389121.95, 324095.09 7388534.78))"
MDS_color_3315-211.laz,"POLYGON ((324605.85 7390271.52, 325148.34 7390271.52, 325148.34 7390858.67, 324605.85 7390858.67, 324605.85 7390271.52))"
MDS_color_3315-212.laz,"POLYGON ((325137.45 7390277.9, 325679.92 7390277.9, 325679.92 7390865.02, 325137.45 7390865.02, 325137.45 7390277.9))"
MDS_color_3315-213.laz,"POLYGON ((324612.77 7389694.74, 325155.25 7389694.74, 325155.25 7390281.89, 324612.77 7390281.89, 324612.77 7389694.74))"
MDS_color_3315-214.laz,"POLYGON ((325144.35 7389701.12, 325686.8 7389701.12, 325686.8 7390288.24, 325144.35 7390288.24, 325144.35 7389701.12))"
MDS_color_3315-221.laz,"POLYGON ((325669.05 7390284.25, 326211.5 7390284.25, 326211.5 7390871.35, 325669.05 7390871.35, 325669.05 7390284.25))"
MDS_color_3315-222.laz,"POLYGON ((326200.64 7390290.58, 326743.07 7390290.58, 326743.07 7390877.67, 326200.64 7390877.67, 326200.64 7390290.58))"
MDS_color_3315-223.laz,"POLYGON ((325675.93 7389707.47, 326218.36 7389707.47, 326218.36 7390294.57, 325675.93 7390294.57, 325675.93 7389707.47))"
MDS_color_3315-224.laz,"POLYGON ((326207.51 7389713.81, 326749.92 7389713.81, 326749.92 7390300.89, 326207.51 7390300.89, 326207.51 7389713.81))"
MDS_color_3315-231.laz,"POLYGON ((326732.24 7390296.9, 327274.65 7390296.9, 327274.65 7390883.96, 326732.24 7390883.96, 326732.24 7390296.9))"
MDS_color_3315-232.laz,"POLYGON ((327263.84 7390303.2, 327806.22 7390303.2, 327806.22 7390890.24, 327263.84 7390890.24, 327263.84 7390303.2))"
MDS_color_3315-233.laz,"POLYGON ((326739.08 7389720.12, 327281.47 7389720.12, 327281.47 7390307.19, 326739.08 7390307.19, 326739.08 7389720.12))"
MDS_color_3315-234.laz,"POLYGON ((327270.66 7389726.42, 327813.02 7389726.42, 327813.02 7390313.46, 327270.66 7390313.46, 327270.66 7389726.42))"
MDS_color_3315-241.laz,"POLYGON ((324619.7 7389117.96, 325162.15 7389117.96, 325162.15 7389705.11, 324619.7 7389705.11, 324619.7 7389117.96))"
MDS_color_3315-242.laz,"POLYGON ((325151.26 7389124.33, 325693.69 7389124.33, 325693.69 7389711.46, 325151.26 7389711.46, 325151.26 7389124.33))"
MDS_color_3315-243.laz,"POLYGON ((324626.63 7388541.17, 325169.06 7388541.17, 325169.06 7389128.32, 324626.63 7389128.32, 324626.63 7388541.17))"
MDS_color_3315-244.laz,"POLYGON ((325158.16 7388547.55, 325700.58 7388547.55, 325700.58 7389134.68, 325158.16 7389134.68, 325158.16 7388547.55))"
MDS_color_3315-251.laz,"POLYGON ((325682.81 7389130.69, 326225.23 7389130.69, 326225.23 7389717.79, 325682.81 7389717.79, 325682.81 7389130.69))"
MDS_color_3315-252.laz,"POLYGON ((326214.37 7389137.03, 326756.76 7389137.03, 326756.76 7389724.11, 326214.37 7389724.11, 326214.37 7389137.03))"
MDS_color_3315-253.laz,"POLYGON ((325689.7 7388553.91, 326232.09 7388553.91, 326232.09 7389141.02, 325689.7 7389141.02, 325689.7 7388553.91))"
MDS_color_3315-254.laz,"POLYGON ((326221.24 7388560.25, 326763.6 7388560.25, 326763.6 7389147.33, 326221.24 7389147.33, 326221.24 7388560.25))"
MDS_color_3315-261.laz,"POLYGON ((326745.93 7389143.34, 327288.29 7389143.34, 327288.29 7389730.41, 326745.93 7389730.41, 326745.93 7389143.34))"
MDS_color_3315-262.laz,"POLYGON ((327277.48 7389149.64, 327819.82 7389149.64, 327819.82 7389736.69, 327277.48 7389736.69, 327277.48 7389149.64))"
MDS_color_3315-263.laz,"POLYGON ((326752.77 7388566.57, 327295.12 7388566.57, 327295.12 7389153.63, 326752.77 7389153.63, 326752.77 7388566.57))"
MDS_color_3315-264.laz,"POLYGON ((327284.3 7388572.86, 327826.63 7388572.86, 327826.63 7389159.91, 327284.3 7389159.91, 327284.3 7388572.86))"
MDS_color_3315-311.laz,"POLYGON ((321444.44 7387925.72, 321986.99 7387925.72, 321986.99 7388512.99, 321444.44 7388512.99, 321444.44 7387925.72))"
MDS_color_3315-312.laz,"POLYGON ((321975.96 7387932.21, 322518.49 7387932.21, 322518.49 7388519.47, 321975.96 7388519.47, 321975.96 7387932.21))"
MDS_color_3315-313.laz,"POLYGON ((321451.5 7387348.93, 321994.02 7387348.93, 321994.02 7387936.2, 321451.5 7387936.2, 321451.5 7387348.93))"
MDS_color_3315-314.laz,"POLYGON ((321983 7387355.42, 322525.5 7387355.42, 322525.5 7387942.68, 321983 7387942.68, 321983 7387355.42))"
MDS_color_3315-321.laz,"POLYGON ((322507.48 7387938.69, 323049.99 7387938.69, 323049.99 7388525.92, 322507.48 7388525.92, 322507.48 7387938.69))"
MDS_color_3315-322.laz,"POLYGON ((323039 7387945.14, 323581.48 7387945.14, 323581.48 7388532.35, 323039 7388532.35, 323039 7387945.14))"
MDS_color_3315-323.laz,"POLYGON ((322514.5 7387361.9, 323056.98 7387361.9, 323056.98 7387949.13, 322514.5 7387949.13, 322514.5 7387361.9))"
